Timestamp,mean_temp_cor,year,month,day,timestep
2010-07-31,21.100000381469727,2010,7,31,3498
2010-08-01,21.100000381469727,2010,8,1,3499
2010-08-02,21.899999618530273,2010,8,2,3500
2010-08-03,24.80000114440918,2010,8,3,3501
2010-08-04,22.100000381469727,2010,8,4,3502
2010-08-05,19.200000762939453,2010,8,5,3503
2010-08-06,21.700000762939453,2010,8,6,3504
2010-08-07,26.80000114440918,2010,8,7,3505
2010-08-08,24.80000114440918,2010,8,8,3506
2010-08-09,21.0,2010,8,9,3507
2010-08-10,20.700000762939453,2010,8,10,3508
2010-08-11,22.100000381469727,2010,8,11,3509
2010-08-12,23.600000381469727,2010,8,12,3510
2010-08-13,25.200000762939453,2010,8,13,3511
2010-08-14,26.399999618530273,2010,8,14,3512
2010-08-15,24.899999618530273,2010,8,15,3513
2010-08-16,25.399999618530273,2010,8,16,3514
2010-08-17,24.30000114440918,2010,8,17,3515
2010-08-18,20.5,2010,8,18,3516
2010-08-19,16.80000114440918,2010,8,19,3517
2010-08-20,18.0,2010,8,20,3518
2010-08-21,17.399999618530273,2010,8,21,3519
2010-08-22,20.30000114440918,2010,8,22,3520
2010-08-23,19.5,2010,8,23,3521
2010-08-24,19.30000114440918,2010,8,24,3522
2010-08-25,15.300000190734863,2010,8,25,3523
2010-08-26,15.40000057220459,2010,8,26,3524
2010-08-27,15.199999809265137,2010,8,27,3525
2010-08-28,15.100000381469727,2010,8,28,3526
2010-08-29,13.5,2010,8,29,3527
2010-08-30,13.600000381469727,2010,8,30,3528
2010-08-31,14.199999809265137,2010,8,31,3529
2010-09-01,14.100000381469727,2010,9,1,3530
2010-09-02,12.90000057220459,2010,9,2,3531
2010-09-03,10.300000190734863,2010,9,3,3532
2010-09-04,10.300000190734863,2010,9,4,3533
2010-09-05,11.800000190734863,2010,9,5,3534
2010-09-06,12.300000190734863,2010,9,6,3535
2010-09-07,14.40000057220459,2010,9,7,3536
2010-09-08,14.40000057220459,2010,9,8,3537
2010-09-09,13.199999809265137,2010,9,9,3538
2010-09-10,12.800000190734863,2010,9,10,3539
2010-09-11,14.199999809265137,2010,9,11,3540
2010-09-12,16.0,2010,9,12,3541
2010-09-13,16.899999618530273,2010,9,13,3542
2010-09-14,16.200000762939453,2010,9,14,3543
2010-09-15,13.300000190734863,2010,9,15,3544
2010-09-16,12.300000190734863,2010,9,16,3545
2010-09-17,11.199999809265137,2010,9,17,3546
2010-09-18,11.600000381469727,2010,9,18,3547
2010-09-19,11.600000381469727,2010,9,19,3548
2010-09-20,12.199999809265137,2010,9,20,3549
2010-09-21,12.199999809265137,2010,9,21,3550
2010-09-22,11.800000190734863,2010,9,22,3551
2010-09-23,11.40000057220459,2010,9,23,3552
2010-09-24,13.699999809265137,2010,9,24,3553
2010-09-25,15.5,2010,9,25,3554
2010-09-26,15.199999809265137,2010,9,26,3555
2010-09-27,13.800000190734863,2010,9,27,3556
2010-09-28,8.199999809265137,2010,9,28,3557
2010-09-29,7.0,2010,9,29,3558
2010-09-30,7.200000286102295,2010,9,30,3559
2010-10-01,8.0,2010,10,1,3560
2010-10-02,8.600000381469727,2010,10,2,3561
2010-10-03,10.199999809265137,2010,10,3,3562
2010-10-04,9.40000057220459,2010,10,4,3563
2010-10-05,7.700000286102295,2010,10,5,3564
2010-10-06,7.599999904632568,2010,10,6,3565
2010-10-07,5.200000286102295,2010,10,7,3566
2010-10-08,5.5,2010,10,8,3567
2010-10-09,6.300000190734863,2010,10,9,3568
2010-10-10,6.599999904632568,2010,10,10,3569
2010-10-11,8.199999809265137,2010,10,11,3570
2010-10-12,6.400000095367432,2010,10,12,3571
2010-10-13,5.099999904632568,2010,10,13,3572
2010-10-14,5.5,2010,10,14,3573
2010-10-15,4.599999904632568,2010,10,15,3574
2010-10-16,1.899999976158142,2010,10,16,3575
2010-10-17,3.299999952316284,2010,10,17,3576
2010-10-18,3.5,2010,10,18,3577
2010-10-19,3.799999952316284,2010,10,19,3578
2010-10-20,6.800000190734863,2010,10,20,3579
2010-10-21,5.5,2010,10,21,3580
2010-10-22,3.1000001430511475,2010,10,22,3581
2010-10-23,5.099999904632568,2010,10,23,3582
2010-10-24,5.5,2010,10,24,3583
2010-10-25,7.300000190734863,2010,10,25,3584
2010-10-26,5.0,2010,10,26,3585
2010-10-27,3.700000047683716,2010,10,27,3586
2010-10-28,5.099999904632568,2010,10,28,3587
2010-10-29,8.300000190734863,2010,10,29,3588
2010-10-30,8.100000381469727,2010,10,30,3589
2010-10-31,6.900000095367432,2010,10,31,3590
2010-11-01,6.200000286102295,2010,11,1,3591
2010-11-02,7.099999904632568,2010,11,2,3592
2010-11-03,8.40000057220459,2010,11,3,3593
2010-11-04,8.199999809265137,2010,11,4,3594
2010-11-05,5.099999904632568,2010,11,5,3595
2010-11-06,4.599999904632568,2010,11,6,3596
2010-11-07,2.6000001430511475,2010,11,7,3597
2010-11-08,2.0,2010,11,8,3598
2010-11-09,4.900000095367432,2010,11,9,3599
2010-11-10,5.599999904632568,2010,11,10,3600
2010-11-11,5.5,2010,11,11,3601
2010-11-12,4.900000095367432,2010,11,12,3602
2010-11-13,7.200000286102295,2010,11,13,3603
2010-11-14,7.700000286102295,2010,11,14,3604
2010-11-15,10.90000057220459,2010,11,15,3605
2010-11-16,5.700000286102295,2010,11,16,3606
2010-11-17,2.9000000953674316,2010,11,17,3607
2010-11-18,6.400000095367432,2010,11,18,3608
2010-11-19,8.600000381469727,2010,11,19,3609
2010-11-20,7.700000286102295,2010,11,20,3610
2010-11-21,6.700000286102295,2010,11,21,3611
2010-11-22,6.099999904632568,2010,11,22,3612
2010-11-23,5.0,2010,11,23,3613
2010-11-24,4.599999904632568,2010,11,24,3614
2010-11-25,-2.700000047683716,2010,11,25,3615
2010-11-26,-5.700000286102295,2010,11,26,3616
2010-11-27,-5.300000190734863,2010,11,27,3617
2010-11-28,-8.90000057220459,2010,11,28,3618
2010-11-29,-12.100000381469727,2010,11,29,3619
2010-11-30,-10.800000190734863,2010,11,30,3620
2010-12-01,-7.599999904632568,2010,12,1,3621
2010-12-02,-8.300000190734863,2010,12,2,3622
2010-12-03,-8.0,2010,12,3,3623
2010-12-04,-5.0,2010,12,4,3624
2010-12-05,-5.300000190734863,2010,12,5,3625
2010-12-06,-2.799999952316284,2010,12,6,3626
2010-12-07,-0.9000000357627869,2010,12,7,3627
2010-12-08,-2.5,2010,12,8,3628
2010-12-09,-3.5,2010,12,9,3629
2010-12-10,-1.600000023841858,2010,12,10,3630
2010-12-11,-4.099999904632568,2010,12,11,3631
2010-12-12,-5.599999904632568,2010,12,12,3632
2010-12-13,-9.699999809265137,2010,12,13,3633
2010-12-14,-4.300000190734863,2010,12,14,3634
2010-12-15,-5.099999904632568,2010,12,15,3635
2010-12-16,-6.5,2010,12,16,3636
2010-12-17,-8.300000190734863,2010,12,17,3637
2010-12-18,-9.300000190734863,2010,12,18,3638
2010-12-19,-8.5,2010,12,19,3639
2010-12-20,-9.40000057220459,2010,12,20,3640
2010-12-21,-7.900000095367432,2010,12,21,3641
2010-12-22,-6.800000190734863,2010,12,22,3642
2010-12-23,-7.900000095367432,2010,12,23,3643
2010-12-24,-6.700000286102295,2010,12,24,3644
2010-12-25,-5.0,2010,12,25,3645
2010-12-26,-3.6000001430511475,2010,12,26,3646
2010-12-27,-3.5,2010,12,27,3647
2010-12-28,-4.099999904632568,2010,12,28,3648
2010-12-29,-6.700000286102295,2010,12,29,3649
2010-12-30,-7.400000095367432,2010,12,30,3650
2010-12-31,-2.5,2010,12,31,3651
2011-01-01,-1.2000000476837158,2011,1,1,3652
2011-01-02,-3.9000000953674316,2011,1,2,3653
2011-01-03,-4.800000190734863,2011,1,3,3654
2011-01-04,-4.599999904632568,2011,1,4,3655
2011-01-05,-2.9000000953674316,2011,1,5,3656
2011-01-06,-6.5,2011,1,6,3657
2011-01-07,-1.600000023841858,2011,1,7,3658
2011-01-08,0.6000000238418579,2011,1,8,3659
2011-01-09,2.5,2011,1,9,3660
2011-01-10,2.299999952316284,2011,1,10,3661
2011-01-11,-0.4000000059604645,2011,1,11,3662
2011-01-12,0.4000000059604645,2011,1,12,3663
2011-01-13,-0.10000000149011612,2011,1,13,3664
2011-01-14,-1.3000000715255737,2011,1,14,3665
2011-01-15,-3.799999952316284,2011,1,15,3666
2011-01-16,-6.200000286102295,2011,1,16,3667
2011-01-17,3.200000047683716,2011,1,17,3668
2011-01-18,1.899999976158142,2011,1,18,3669
2011-01-19,1.100000023841858,2011,1,19,3670
2011-01-20,0.10000000149011612,2011,1,20,3671
2011-01-21,-1.7000000476837158,2011,1,21,3672
2011-01-22,-2.200000047683716,2011,1,22,3673
2011-01-23,-4.700000286102295,2011,1,23,3674
2011-01-24,-5.099999904632568,2011,1,24,3675
2011-01-25,-4.700000286102295,2011,1,25,3676
2011-01-26,-4.599999904632568,2011,1,26,3677
2011-01-27,-9.100000381469727,2011,1,27,3678
2011-01-28,-3.700000047683716,2011,1,28,3679
2011-01-29,0.30000001192092896,2011,1,29,3680
2011-01-30,0.5,2011,1,30,3681
2011-01-31,-1.899999976158142,2011,1,31,3682
2011-02-01,1.100000023841858,2011,2,1,3683
2011-02-02,1.899999976158142,2011,2,2,3684
2011-02-03,1.899999976158142,2011,2,3,3685
2011-02-04,2.200000047683716,2011,2,4,3686
2011-02-05,2.0,2011,2,5,3687
2011-02-06,1.600000023841858,2011,2,6,3688
2011-02-07,1.5,2011,2,7,3689
2011-02-08,2.200000047683716,2011,2,8,3690
2011-02-09,-1.0,2011,2,9,3691
2011-02-10,-2.5,2011,2,10,3692
2011-02-11,-5.0,2011,2,11,3693
2011-02-12,-8.5,2011,2,12,3694
2011-02-13,-12.199999809265137,2011,2,13,3695
2011-02-14,-16.399999618530273,2011,2,14,3696
2011-02-15,-15.300000190734863,2011,2,15,3697
2011-02-16,-12.600000381469727,2011,2,16,3698
2011-02-17,-12.40000057220459,2011,2,17,3699
2011-02-18,-14.90000057220459,2011,2,18,3700
2011-02-19,-14.0,2011,2,19,3701
2011-02-20,-12.100000381469727,2011,2,20,3702
2011-02-21,-12.300000190734863,2011,2,21,3703
2011-02-22,-12.40000057220459,2011,2,22,3704
2011-02-23,-13.40000057220459,2011,2,23,3705
2011-02-24,-12.800000190734863,2011,2,24,3706
2011-02-25,-11.300000190734863,2011,2,25,3707
2011-02-26,-7.800000190734863,2011,2,26,3708
2011-02-27,-7.0,2011,2,27,3709
2011-02-28,-6.5,2011,2,28,3710
2011-03-01,-4.599999904632568,2011,3,1,3711
2011-03-02,-2.799999952316284,2011,3,2,3712
2011-03-03,-3.200000047683716,2011,3,3,3713
2011-03-04,-1.100000023841858,2011,3,4,3714
2011-03-05,0.699999988079071,2011,3,5,3715
2011-03-06,-2.299999952316284,2011,3,6,3716
2011-03-07,-1.899999976158142,2011,3,7,3717
2011-03-08,1.399999976158142,2011,3,8,3718
2011-03-09,1.2000000476837158,2011,3,9,3719
2011-03-10,2.0,2011,3,10,3720
2011-03-11,1.899999976158142,2011,3,11,3721
2011-03-12,2.5,2011,3,12,3722
2011-03-13,5.800000190734863,2011,3,13,3723
2011-03-14,4.400000095367432,2011,3,14,3724
2011-03-15,-0.6000000238418579,2011,3,15,3725
2011-03-16,-0.4000000059604645,2011,3,16,3726
2011-03-17,0.4000000059604645,2011,3,17,3727
2011-03-18,1.899999976158142,2011,3,18,3728
2011-03-19,0.699999988079071,2011,3,19,3729
2011-03-20,1.7000000476837158,2011,3,20,3730
2011-03-21,1.3000000715255737,2011,3,21,3731
2011-03-22,5.200000286102295,2011,3,22,3732
2011-03-23,4.5,2011,3,23,3733
2011-03-24,2.9000000953674316,2011,3,24,3734
2011-03-25,0.20000000298023224,2011,3,25,3735
2011-03-26,-1.7000000476837158,2011,3,26,3736
2011-03-27,0.30000001192092896,2011,3,27,3737
2011-03-28,0.5,2011,3,28,3738
2011-03-29,0.6000000238418579,2011,3,29,3739
2011-03-30,1.399999976158142,2011,3,30,3740
2011-03-31,2.200000047683716,2011,3,31,3741
2011-04-01,3.4000000953674316,2011,4,1,3742
2011-04-02,5.5,2011,4,2,3743
2011-04-03,8.100000381469727,2011,4,3,3744
2011-04-04,9.0,2011,4,4,3745
2011-04-05,7.200000286102295,2011,4,5,3746
2011-04-06,6.900000095367432,2011,4,6,3747
2011-04-07,6.700000286102295,2011,4,7,3748
2011-04-08,2.799999952316284,2011,4,8,3749
2011-04-09,2.799999952316284,2011,4,9,3750
2011-04-10,3.4000000953674316,2011,4,10,3751
2011-04-11,2.6000001430511475,2011,4,11,3752
2011-04-12,4.300000190734863,2011,4,12,3753
2011-04-13,5.400000095367432,2011,4,13,3754
2011-04-14,4.300000190734863,2011,4,14,3755
2011-04-15,4.700000286102295,2011,4,15,3756
2011-04-16,7.700000286102295,2011,4,16,3757
2011-04-17,11.0,2011,4,17,3758
2011-04-18,7.599999904632568,2011,4,18,3759
2011-04-19,4.900000095367432,2011,4,19,3760
2011-04-20,8.0,2011,4,20,3761
2011-04-21,11.300000190734863,2011,4,21,3762
2011-04-22,11.40000057220459,2011,4,22,3763
2011-04-23,10.0,2011,4,23,3764
2011-04-24,12.90000057220459,2011,4,24,3765
2011-04-25,13.199999809265137,2011,4,25,3766
2011-04-26,14.699999809265137,2011,4,26,3767
2011-04-27,13.699999809265137,2011,4,27,3768
2011-04-28,12.300000190734863,2011,4,28,3769
2011-04-29,10.40000057220459,2011,4,29,3770
2011-04-30,9.600000381469727,2011,4,30,3771
2011-05-01,7.599999904632568,2011,5,1,3772
2011-05-02,4.099999904632568,2011,5,2,3773
2011-05-03,4.800000190734863,2011,5,3,3774
2011-05-04,6.0,2011,5,4,3775
2011-05-05,5.599999904632568,2011,5,5,3776
2011-05-06,7.099999904632568,2011,5,6,3777
2011-05-07,9.40000057220459,2011,5,7,3778
2011-05-08,14.600000381469727,2011,5,8,3779
2011-05-09,15.40000057220459,2011,5,9,3780
2011-05-10,14.100000381469727,2011,5,10,3781
2011-05-11,14.699999809265137,2011,5,11,3782
2011-05-12,17.30000114440918,2011,5,12,3783
2011-05-13,14.0,2011,5,13,3784
2011-05-14,10.90000057220459,2011,5,14,3785
2011-05-15,12.600000381469727,2011,5,15,3786
2011-05-16,10.90000057220459,2011,5,16,3787
2011-05-17,10.5,2011,5,17,3788
2011-05-18,12.300000190734863,2011,5,18,3789
2011-05-19,15.5,2011,5,19,3790
2011-05-20,14.699999809265137,2011,5,20,3791
2011-05-21,14.800000190734863,2011,5,21,3792
2011-05-22,16.30000114440918,2011,5,22,3793
2011-05-23,15.600000381469727,2011,5,23,3794
2011-05-24,15.600000381469727,2011,5,24,3795
2011-05-25,11.90000057220459,2011,5,25,3796
2011-05-26,13.40000057220459,2011,5,26,3797
2011-05-27,14.300000190734863,2011,5,27,3798
2011-05-28,14.199999809265137,2011,5,28,3799
2011-05-29,12.300000190734863,2011,5,29,3800
2011-05-30,16.600000381469727,2011,5,30,3801
2011-05-31,22.5,2011,5,31,3802
2011-06-01,23.700000762939453,2011,6,1,3803
2011-06-02,16.5,2011,6,2,3804
2011-06-03,16.700000762939453,2011,6,3,3805
2011-06-04,17.0,2011,6,4,3806
2011-06-05,20.100000381469727,2011,6,5,3807
2011-06-06,24.100000381469727,2011,6,6,3808
2011-06-07,25.5,2011,6,7,3809
2011-06-08,26.0,2011,6,8,3810
2011-06-09,25.399999618530273,2011,6,9,3811
2011-06-10,23.30000114440918,2011,6,10,3812
2011-06-11,22.5,2011,6,11,3813
2011-06-12,19.100000381469727,2011,6,12,3814
2011-06-13,17.100000381469727,2011,6,13,3815
2011-06-14,15.199999809265137,2011,6,14,3816
2011-06-15,16.0,2011,6,15,3817
2011-06-16,14.199999809265137,2011,6,16,3818
2011-06-17,15.100000381469727,2011,6,17,3819
2011-06-18,15.90000057220459,2011,6,18,3820
2011-06-19,16.30000114440918,2011,6,19,3821
2011-06-20,14.300000190734863,2011,6,20,3822
2011-06-21,15.5,2011,6,21,3823
2011-06-22,16.80000114440918,2011,6,22,3824
2011-06-23,16.399999618530273,2011,6,23,3825
2011-06-24,14.800000190734863,2011,6,24,3826
2011-06-25,15.0,2011,6,25,3827
2011-06-26,14.40000057220459,2011,6,26,3828
2011-06-27,16.0,2011,6,27,3829
2011-06-28,19.200000762939453,2011,6,28,3830
2011-06-29,21.0,2011,6,29,3831
2011-06-30,22.399999618530273,2011,6,30,3832
2011-07-01,24.5,2011,7,1,3833
2011-07-02,25.399999618530273,2011,7,2,3834
2011-07-03,17.899999618530273,2011,7,3,3835
2011-07-04,17.30000114440918,2011,7,4,3836
2011-07-05,20.200000762939453,2011,7,5,3837
2011-07-06,20.600000381469727,2011,7,6,3838
2011-07-07,21.899999618530273,2011,7,7,3839
2011-07-08,23.200000762939453,2011,7,8,3840
2011-07-09,21.600000381469727,2011,7,9,3841
2011-07-10,22.200000762939453,2011,7,10,3842
2011-07-11,24.100000381469727,2011,7,11,3843
2011-07-12,20.0,2011,7,12,3844
2011-07-13,19.200000762939453,2011,7,13,3845
2011-07-14,19.399999618530273,2011,7,14,3846
2011-07-15,19.100000381469727,2011,7,15,3847
2011-07-16,18.5,2011,7,16,3848
2011-07-17,20.100000381469727,2011,7,17,3849
2011-07-18,23.0,2011,7,18,3850
2011-07-19,18.30000114440918,2011,7,19,3851
2011-07-20,20.200000762939453,2011,7,20,3852
2011-07-21,26.30000114440918,2011,7,21,3853
2011-07-22,25.0,2011,7,22,3854
2011-07-23,20.399999618530273,2011,7,23,3855
2011-07-24,18.700000762939453,2011,7,24,3856
2011-07-25,20.899999618530273,2011,7,25,3857
2011-07-26,22.100000381469727,2011,7,26,3858
2011-07-27,22.200000762939453,2011,7,27,3859
2011-07-28,21.899999618530273,2011,7,28,3860
2011-07-29,19.30000114440918,2011,7,29,3861
2011-07-30,20.700000762939453,2011,7,30,3862
2011-07-31,20.80000114440918,2011,7,31,3863
2011-08-01,20.200000762939453,2011,8,1,3864
2011-08-02,17.100000381469727,2011,8,2,3865
2011-08-03,17.200000762939453,2011,8,3,3866
2011-08-04,18.5,2011,8,4,3867
2011-08-05,20.0,2011,8,5,3868
2011-08-06,20.0,2011,8,6,3869
2011-08-07,21.399999618530273,2011,8,7,3870
2011-08-08,19.600000381469727,2011,8,8,3871
2011-08-09,16.80000114440918,2011,8,9,3872
2011-08-10,15.5,2011,8,10,3873
2011-08-11,14.40000057220459,2011,8,11,3874
2011-08-12,14.300000190734863,2011,8,12,3875
2011-08-13,16.899999618530273,2011,8,13,3876
2011-08-14,18.200000762939453,2011,8,14,3877
2011-08-15,20.899999618530273,2011,8,15,3878
2011-08-16,18.30000114440918,2011,8,16,3879
2011-08-17,16.700000762939453,2011,8,17,3880
2011-08-18,17.100000381469727,2011,8,18,3881
2011-08-19,17.200000762939453,2011,8,19,3882
2011-08-20,16.899999618530273,2011,8,20,3883
2011-08-21,17.899999618530273,2011,8,21,3884
2011-08-22,15.600000381469727,2011,8,22,3885
2011-08-23,16.399999618530273,2011,8,23,3886
2011-08-24,18.100000381469727,2011,8,24,3887
2011-08-25,20.100000381469727,2011,8,25,3888
2011-08-26,21.600000381469727,2011,8,26,3889
2011-08-27,22.399999618530273,2011,8,27,3890
2011-08-28,19.600000381469727,2011,8,28,3891
2011-08-29,15.800000190734863,2011,8,29,3892
2011-08-30,14.600000381469727,2011,8,30,3893
2011-08-31,14.90000057220459,2011,8,31,3894
2011-09-01,13.600000381469727,2011,9,1,3895
2011-09-02,14.0,2011,9,2,3896
2011-09-03,15.40000057220459,2011,9,3,3897
2011-09-04,16.100000381469727,2011,9,4,3898
2011-09-05,17.700000762939453,2011,9,5,3899
2011-09-06,15.5,2011,9,6,3900
2011-09-07,14.699999809265137,2011,9,7,3901
2011-09-08,13.800000190734863,2011,9,8,3902
2011-09-09,13.5,2011,9,9,3903
2011-09-10,14.300000190734863,2011,9,10,3904
2011-09-11,15.300000190734863,2011,9,11,3905
2011-09-12,16.600000381469727,2011,9,12,3906
2011-09-13,16.0,2011,9,13,3907
2011-09-14,14.800000190734863,2011,9,14,3908
2011-09-15,13.300000190734863,2011,9,15,3909
2011-09-16,11.40000057220459,2011,9,16,3910
2011-09-17,12.300000190734863,2011,9,17,3911
2011-09-18,12.699999809265137,2011,9,18,3912
2011-09-19,15.199999809265137,2011,9,19,3913
2011-09-20,15.0,2011,9,20,3914
2011-09-21,14.699999809265137,2011,9,21,3915
2011-09-22,14.100000381469727,2011,9,22,3916
2011-09-23,11.699999809265137,2011,9,23,3917
2011-09-24,12.40000057220459,2011,9,24,3918
2011-09-25,12.800000190734863,2011,9,25,3919
2011-09-26,14.0,2011,9,26,3920
2011-09-27,13.40000057220459,2011,9,27,3921
2011-09-28,12.699999809265137,2011,9,28,3922
2011-09-29,15.100000381469727,2011,9,29,3923
2011-09-30,15.199999809265137,2011,9,30,3924
2011-10-01,13.699999809265137,2011,10,1,3925
2011-10-02,10.300000190734863,2011,10,2,3926
2011-10-03,13.5,2011,10,3,3927
2011-10-04,14.300000190734863,2011,10,4,3928
2011-10-05,13.0,2011,10,5,3929
2011-10-06,14.90000057220459,2011,10,6,3930
2011-10-07,12.0,2011,10,7,3931
2011-10-08,9.5,2011,10,8,3932
2011-10-09,8.90000057220459,2011,10,9,3933
2011-10-10,7.800000190734863,2011,10,10,3934
2011-10-11,9.40000057220459,2011,10,11,3935
2011-10-12,7.599999904632568,2011,10,12,3936
2011-10-13,7.400000095367432,2011,10,13,3937
2011-10-14,6.400000095367432,2011,10,14,3938
2011-10-15,5.900000095367432,2011,10,15,3939
2011-10-16,6.900000095367432,2011,10,16,3940
2011-10-17,6.200000286102295,2011,10,17,3941
2011-10-18,5.700000286102295,2011,10,18,3942
2011-10-19,8.100000381469727,2011,10,19,3943
2011-10-20,7.700000286102295,2011,10,20,3944
2011-10-21,6.300000190734863,2011,10,21,3945
2011-10-22,7.5,2011,10,22,3946
2011-10-23,9.40000057220459,2011,10,23,3947
2011-10-24,6.5,2011,10,24,3948
2011-10-25,6.099999904632568,2011,10,25,3949
2011-10-26,6.0,2011,10,26,3950
2011-10-27,5.599999904632568,2011,10,27,3951
2011-10-28,6.300000190734863,2011,10,28,3952
2011-10-29,8.40000057220459,2011,10,29,3953
2011-10-30,9.300000190734863,2011,10,30,3954
2011-10-31,10.600000381469727,2011,10,31,3955
2011-11-01,8.5,2011,11,1,3956
2011-11-02,8.90000057220459,2011,11,2,3957
2011-11-03,5.099999904632568,2011,11,3,3958
2011-11-04,4.200000286102295,2011,11,4,3959
2011-11-05,5.0,2011,11,5,3960
2011-11-06,5.700000286102295,2011,11,6,3961
2011-11-07,3.700000047683716,2011,11,7,3962
2011-11-08,6.300000190734863,2011,11,8,3963
2011-11-09,5.800000190734863,2011,11,9,3964
2011-11-10,1.8000000715255737,2011,11,10,3965
2011-11-11,1.100000023841858,2011,11,11,3966
2011-11-12,5.200000286102295,2011,11,12,3967
2011-11-13,3.700000047683716,2011,11,13,3968
2011-11-14,7.0,2011,11,14,3969
2011-11-15,4.800000190734863,2011,11,15,3970
2011-11-16,3.5,2011,11,16,3971
2011-11-17,5.300000190734863,2011,11,17,3972
2011-11-18,5.400000095367432,2011,11,18,3973
2011-11-19,7.5,2011,11,19,3974
2011-11-20,4.300000190734863,2011,11,20,3975
2011-11-21,2.200000047683716,2011,11,21,3976
2011-11-22,4.800000190734863,2011,11,22,3977
2011-11-23,4.300000190734863,2011,11,23,3978
2011-11-24,4.0,2011,11,24,3979
2011-11-25,5.700000286102295,2011,11,25,3980
2011-11-26,5.5,2011,11,26,3981
2011-11-27,8.300000190734863,2011,11,27,3982
2011-11-28,5.800000190734863,2011,11,28,3983
2011-11-29,6.0,2011,11,29,3984
2011-11-30,2.700000047683716,2011,11,30,3985
2011-12-01,3.799999952316284,2011,12,1,3986
2011-12-02,4.599999904632568,2011,12,2,3987
2011-12-03,3.200000047683716,2011,12,3,3988
2011-12-04,4.0,2011,12,4,3989
2011-12-05,2.4000000953674316,2011,12,5,3990
2011-12-06,1.5,2011,12,6,3991
2011-12-07,1.3000000715255737,2011,12,7,3992
2011-12-08,0.4000000059604645,2011,12,8,3993
2011-12-09,1.5,2011,12,9,3994
2011-12-10,2.200000047683716,2011,12,10,3995
2011-12-11,2.299999952316284,2011,12,11,3996
2011-12-12,1.7000000476837158,2011,12,12,3997
2011-12-13,2.6000001430511475,2011,12,13,3998
2011-12-14,4.200000286102295,2011,12,14,3999
2011-12-15,4.700000286102295,2011,12,15,4000
2011-12-16,1.5,2011,12,16,4001
2011-12-17,3.6000001430511475,2011,12,17,4002
2011-12-18,2.4000000953674316,2011,12,18,4003
2011-12-19,2.4000000953674316,2011,12,19,4004
2011-12-20,2.1000001430511475,2011,12,20,4005
2011-12-21,0.30000001192092896,2011,12,21,4006
2011-12-22,-1.100000023841858,2011,12,22,4007
2011-12-23,-2.0,2011,12,23,4008
2011-12-24,0.20000000298023224,2011,12,24,4009
2011-12-25,2.5,2011,12,25,4010
2011-12-26,7.099999904632568,2011,12,26,4011
2011-12-27,8.199999809265137,2011,12,27,4012
2011-12-28,3.4000000953674316,2011,12,28,4013
2011-12-29,4.400000095367432,2011,12,29,4014
2011-12-30,2.799999952316284,2011,12,30,4015
2011-12-31,1.100000023841858,2011,12,31,4016
2012-01-01,-0.5,2012,1,1,4017
2012-01-02,0.9000000357627869,2012,1,2,4018
2012-01-03,3.200000047683716,2012,1,3,4019
2012-01-04,4.0,2012,1,4,4020
2012-01-05,2.5,2012,1,5,4021
2012-01-06,2.0,2012,1,6,4022
2012-01-07,0.5,2012,1,7,4023
2012-01-08,1.100000023841858,2012,1,8,4024
2012-01-09,1.3000000715255737,2012,1,9,4025
2012-01-10,0.5,2012,1,10,4026
2012-01-11,2.200000047683716,2012,1,11,4027
2012-01-12,3.700000047683716,2012,1,12,4028
2012-01-13,0.699999988079071,2012,1,13,4029
2012-01-14,-1.8000000715255737,2012,1,14,4030
2012-01-15,-1.600000023841858,2012,1,15,4031
2012-01-16,-2.1000001430511475,2012,1,16,4032
2012-01-17,-3.200000047683716,2012,1,17,4033
2012-01-18,-1.2000000476837158,2012,1,18,4034
2012-01-19,0.30000001192092896,2012,1,19,4035
2012-01-20,0.0,2012,1,20,4036
2012-01-21,-2.0,2012,1,21,4037
2012-01-22,-2.200000047683716,2012,1,22,4038
2012-01-23,-3.1000001430511475,2012,1,23,4039
2012-01-24,-5.099999904632568,2012,1,24,4040
2012-01-25,-6.700000286102295,2012,1,25,4041
2012-01-26,-8.40000057220459,2012,1,26,4042
2012-01-27,-10.600000381469727,2012,1,27,4043
2012-01-28,-11.5,2012,1,28,4044
2012-01-29,-11.300000190734863,2012,1,29,4045
2012-01-30,-11.699999809265137,2012,1,30,4046
2012-01-31,-11.800000190734863,2012,1,31,4047
2012-02-01,-16.30000114440918,2012,2,1,4048
2012-02-02,-19.80000114440918,2012,2,2,4049
2012-02-03,-21.600000381469727,2012,2,3,4050
2012-02-04,-20.899999618530273,2012,2,4,4051
2012-02-05,-19.100000381469727,2012,2,5,4052
2012-02-06,-16.30000114440918,2012,2,6,4053
2012-02-07,-13.40000057220459,2012,2,7,4054
2012-02-08,-8.0,2012,2,8,4055
2012-02-09,-10.40000057220459,2012,2,9,4056
2012-02-10,-12.5,2012,2,10,4057
2012-02-11,-13.800000190734863,2012,2,11,4058
2012-02-12,-12.5,2012,2,12,4059
2012-02-13,-6.800000190734863,2012,2,13,4060
2012-02-14,-3.4000000953674316,2012,2,14,4061
2012-02-15,-4.099999904632568,2012,2,15,4062
2012-02-16,-6.900000095367432,2012,2,16,4063
2012-02-17,-7.599999904632568,2012,2,17,4064
2012-02-18,-6.300000190734863,2012,2,18,4065
2012-02-19,-2.4000000953674316,2012,2,19,4066
